Title,latitude,longitude
3576,40.12,-92.42
3577,39.49,-86.49
3578,33.65,-87.62
3579,42.77,-88.8
3580,41.62,-85.16
3581,40.99,-86.05
3582,42.49,-88.94
3583,37.86,-88.78
3584,41.85,-84.78
3585,38.47,-89.87
3586,42.03,-86.45
3587,38.86,-88.09
3588,39.84,-82.53
3589,40.44,-90.3
3590,39.33,-88.43
3591,39.94,-88.0
3592,41.99,-84.98
3593,41.86,-88.4
3594,39.29,-88.45
3595,39.0,-88.57
3596,39.36,-84.88
3597,39.22,-85.11
3598,40.4,-84.46
3599,38.6,-89.06
3600,37.99,-89.4
3601,41.0,-89.59
3602,40.84,-83.07
3603,41.97,-89.04
3604,38.82,-88.15
3605,39.26,-91.44
3606,40.9,-82.85
3607,38.69,-88.55
3608,41.09,-82.79
3609,40.27,-83.43
3610,39.08,-92.07
3611,42.9,-82.91
3612,39.14,-88.3
3613,38.84,-89.46
3614,39.45,-86.65
3615,40.5,-84.77
3616,39.93,-92.15
3617,39.08,-91.22
3618,41.45,-87.91
3619,41.96,-83.83
3620,41.18,-82.38
3621,41.55,-85.0
3622,42.7,-88.08
3623,40.62,-89.67
3624,40.31,-83.53
3625,41.05,-83.69
3626,38.51,-87.6
3627,40.74,-82.89
3628,40.53,-85.29
3629,38.59,-87.86
3630,40.92,-82.99
3631,41.87,-84.85
3632,41.48,-84.81
3633,41.08,-85.4
3634,40.78,-83.26
3635,41.18,-88.98
3636,40.86,-86.46
3637,40.71,-85.34
3638,40.85,-88.39
3639,40.88,-90.48
3640,40.57,-85.56
3641,40.22,-90.36
3642,39.73,-85.21
3643,39.57,-88.67
3644,38.9,-88.1
3645,38.71,-87.93
3646,38.69,-88.66
3647,39.35,-88.2
3648,41.9,-88.58
3649,39.43,-91.31
3650,40.42,-87.35
3651,38.71,-92.02
3652,38.94,-91.05
3653,41.79,-84.23
3654,38.95,-91.1
3655,39.07,-92.14
3656,40.51,-83.35
3657,39.77,-92.31
3658,41.01,-85.36
3659,41.35,-85.19
3660,41.16,-82.62
3661,42.24,-88.1
3662,42.7,-84.84
3663,39.33,-92.0
3664,46.28,-88.66
3665,39.46,-91.66
3666,39.63,-92.12
3667,39.72,-90.86
3668,38.37,-87.47
3669,38.5,-87.1
3670,41.3,-89.17
3671,38.49,-87.03
3672,37.94,-88.12
3673,41.72,-90.22
3674,38.69,-91.1
3675,39.32,-83.19
3676,40.42,-89.47
3677,41.64,-89.68
3678,39.46,-83.26
3679,40.17,-89.89
3680,41.72,-90.36
3681,39.51,-85.19
3682,38.75,-92.58
3683,38.6,-92.49
3684,38.7,-90.61
3685,42.53,-89.57
3686,38.06,-87.3
3687,38.12,-88.34
3688,38.93,-87.47
3689,38.25,-88.25
3690,38.45,-88.64
3691,38.74,-87.66
3692,43.33,-84.07
3693,40.9,-82.23
3694,38.73,-88.47
3695,39.07,-89.03
3696,38.62,-91.37
3697,39.44,-91.27
3698,41.07,-90.47
3699,41.49,-85.93
3700,38.03,-88.49
3701,37.92,-88.63
3702,39.77,-92.31
3703,40.49,-89.91
3704,38.82,-87.84
3705,37.67,-88.49
3706,40.07,-91.23
3707,42.38,-77.68
3708,41.04,-81.27
3709,43.03,-72.45
3710,41.98,-72.5
3711,40.97,-75.03
3712,41.39,-70.54
3713,42.37,-71.64
3714,42.75,-71.68
3715,43.72,-72.22
3716,42.63,-77.43
3717,41.28,-75.04
3718,42.26,-72.48
3719,42.54,-71.7
3720,42.7,-71.73
3721,41.65,-70.42
3722,42.56,-70.84
3723,42.9,-71.28
3724,41.03,-75.47
3725,41.18,-75.2
3726,41.76,-73.37
3727,43.41,-73.17
3728,41.57,-70.62
3729,43.87,-70.39
3730,41.62,-74.81
3731,42.91,-72.51
3732,42.9,-76.9
3733,41.6,-71.73
3734,41.49,-76.14
3735,42.07,-77.13
3736,42.38,-73.69
3737,40.77,-82.12
3738,42.8,-75.59
3739,40.97,-74.71
3740,42.37,-72.64
3741,42.3,-71.99
3742,41.75,-71.08
3743,42.25,-77.11
3744,41.57,-71.59
3745,42.72,-75.92
3746,42.05,-71.82
3747,42.24,-77.15
3748,43.73,-76.1
3749,40.9,-72.65
3750,44.46,-69.84
3751,41.19,-75.02
3752,43.55,-71.15
3753,41.64,-79.61
3754,42.38,-77.32
3755,40.92,-80.46
3756,42.15,-76.06
3757,43.95,-75.76
3758,40.97,-81.5
3759,41.36,-74.21
3760,43.07,-71.56
3761,42.67,-77.5
3762,42.57,-73.79
3763,43.16,-77.9
3764,43.2,-77.39
3765,41.54,-74.25
3766,41.59,-75.3
3767,41.45,-72.65
3768,42.1,-76.84
3769,42.97,-77.22
3770,43.1,-76.32
3771,42.82,-75.62
3772,42.82,-77.69
3773,41.58,-75.99
3774,43.01,-74.3
3775,42.51,-77.56
3776,43.33,-76.74
3777,41.93,-73.51
3778,44.11,-73.26
3779,42.24,-76.24
3780,41.9,-79.98
3781,40.94,-81.32
3782,44.02,-70.17
3783,42.52,-77.71
3784,43.5,-71.67
3785,41.74,-79.91
3786,41.93,-80.08
3787,41.36,-79.9
3788,43.17,-71.77
3789,43.5,-75.4
3790,43.34,-77.93
3791,43.23,-78.55
3792,41.82,-72.82
3793,44.35,-73.72
3794,41.34,-80.31
3795,41.97,-71.68
3796,43.77,-71.27
3797,43.02,-76.79
3798,41.31,-74.5
3799,41.29,-74.52
3800,41.34,-74.39
3801,44.87,-73.3
3802,43.32,-70.83
3803,41.57,-71.05
3804,43.19,-72.09
3805,43.29,-75.98
3806,42.06,-71.52
3807,45.0,-67.15
3808,42.77,-71.28
3809,43.82,-74.6
3810,44.6,-71.52
3811,44.98,-70.75
3812,42.8,-72.15
3813,44.65,-74.68
3814,44.69,-75.23
3815,43.7,-73.8
3816,44.33,-76.03
3817,44.34,-75.76
3818,44.8,-68.28
3819,44.25,-75.75
3820,44.46,-75.73
3821,44.26,-75.38
3822,44.21,-73.88
3823,44.71,-73.87
3824,45.32,-70.58
3825,44.37,-73.9
3826,44.56,-70.9
3827,44.27,-75.86
3828,44.27,-75.84
3829,44.48,-68.04
3830,44.13,-73.27
3831,44.68,-72.39
3832,46.56,-67.89
3833,46.84,-68.02
3834,47.19,-68.01
3835,43.15,-72.1
3836,43.33,-72.77
3837,44.1,-69.5
3838,44.16,-75.3
3839,43.81,-71.58
3840,45.18,-71.21
3841,43.71,-75.85
3842,43.07,-72.53
3843,43.6,-71.64
3844,44.42,-72.56
3845,43.94,-72.5
3846,44.36,-72.4
3847,44.47,-72.4
3848,43.23,-73.76
3849,42.98,-72.29
3850,43.14,-72.55
3851,43.41,-70.65
3852,43.99,-72.03
3853,44.17,-72.01
3854,42.81,-73.32
3855,43.35,-72.44
3856,44.78,-72.23
3857,42.41,-78.58
3858,43.43,-75.7
3859,43.74,-72.59
3860,44.32,-73.7
3861,44.47,-72.17
3862,41.87,-73.21
3863,42.99,-73.21
3864,44.13,-72.12
3865,44.81,-72.49
3866,43.46,-75.31
3867,44.2,-71.79
3868,44.13,-70.08
3869,41.91,-74.99
3870,42.76,-74.74
3871,42.46,-72.95
3872,43.25,-74.54
3873,43.32,-74.56
3874,43.37,-72.65
3875,43.52,-72.52
3876,43.32,-75.8
3877,44.61,-72.01
3878,43.49,-73.09
3879,43.38,-72.46
3880,44.52,-72.97
3881,44.93,-72.01
3882,44.04,-72.39
3883,44.2,-72.15
3884,47.33,-68.31
3885,42.84,-73.44
3886,42.78,-78.52
3887,40.86,-81.85
3888,40.7,-82.69
3889,40.79,-80.95
3890,41.6,-71.77
3891,42.52,-73.5
3892,41.42,-71.53
3893,41.62,-71.18
3894,42.54,-78.07
3895,42.89,-71.52
3896,41.79,-72.14
3897,40.81,-80.96
3898,40.88,-81.66
3899,43.1,-72.54
3900,42.26,-79.38
3901,43.86,-73.36
3902,43.94,-73.22
3903,41.05,-80.33
3904,41.82,-72.24
3905,41.3,-72.82
3906,41.83,-73.66
3907,41.18,-82.1
3908,43.92,-75.49
3909,46.86,-67.98
3910,42.06,-77.81
3911,43.45,-72.81
3912,44.92,-73.81
3913,47.15,-68.23
3914,45.18,-69.63
3915,42.09,-73.05
3916,44.57,-69.39
3917,45.53,-68.91
3918,47.17,-68.65
3919,43.84,-75.82
3920,43.81,-72.48
3921,44.83,-70.02
3922,43.16,-72.68
3923,42.11,-78.63
3924,42.53,-71.9
3925,43.31,-71.35
3926,43.22,-75.35
3927,43.34,-75.93
3928,44.26,-72.93
3929,44.33,-71.62
3930,43.9,-72.17
3931,44.09,-72.16
3932,43.45,-70.71
3933,42.43,-73.18
3934,43.28,-72.31
3935,44.28,-69.04
3936,44.97,-70.02
3937,43.23,-71.61
3938,44.84,-71.38
3939,42.7,-73.04
3940,43.11,-70.95
3941,42.16,-78.26
3942,44.48,-68.9
3943,44.64,-72.34
3944,43.53,-72.87
3945,44.02,-70.51
3946,44.51,-67.9
3947,44.22,-69.42
3948,44.31,-69.04
3949,47.12,-68.34
3950,41.79,-81.05
3951,42.36,-73.84
3952,40.68,-82.16
3953,42.69,-78.87
3954,41.57,-79.87
3955,42.24,-73.86
3956,45.44,-68.48
3957,44.49,-75.66
3958,43.99,-69.96
3959,41.61,-80.32
3960,44.54,-75.37
3961,44.88,-75.15
3962,44.12,-73.21
3963,44.47,-75.73
3964,42.39,-77.51
3965,43.02,-77.29
3966,44.05,-73.26
3967,40.83,-74.44
3968,45.05,-68.55
3969,45.04,-68.72
3970,45.2,-69.82
3971,44.87,-71.12
3972,42.85,-71.53
3973,40.84,-74.38
3974,43.01,-74.55
3975,41.73,-74.84
3976,43.22,-70.72
3977,44.33,-68.63
3978,44.66,-73.96
3979,45.58,-70.46
3980,42.25,-73.32
3981,43.22,-71.66
3982,42.75,-72.08
3983,44.21,-75.95
3984,41.38,-72.43
3985,42.02,-71.63
3986,45.18,-69.09
3987,44.94,-72.36
3988,41.27,-72.66
3989,41.18,-80.06
3990,41.8,-76.82
3991,43.11,-77.37
3992,41.53,-76.43
3993,42.38,-75.62
3994,43.86,-76.27
3995,41.58,-74.6
3996,42.29,-73.65
3997,42.91,-77.65
3998,41.86,-72.43
3999,42.46,-75.48
4000,41.94,-72.82
4001,42.07,-75.45
4002,42.21,-79.1
4003,41.6,-76.48
4004,43.84,-69.83
4005,44.26,-70.23
4006,42.57,-73.79
4007,41.96,-71.09
4008,43.29,-78.64
4009,41.79,-76.73
4010,41.56,-76.2
4011,42.23,-77.37
4012,43.05,-78.34
4013,44.67,-72.28
4014,44.96,-72.0
4015,44.86,-72.91
4016,41.29,-74.66
4017,42.7,-73.53
4018,43.49,-73.29
4019,42.5,-72.91
4020,44.97,-72.6
4021,42.51,-74.27
4022,44.26,-72.27
4023,42.59,-74.1
4024,41.45,-75.55
4025,42.22,-73.33
4026,42.2,-72.96
4027,44.86,-71.92
4028,43.99,-76.12
4029,41.5,-73.75
4030,43.81,-72.32
4031,41.15,-74.47
4032,42.18,-73.61
4033,43.13,-72.44
4034,44.12,-72.78
4035,41.72,-73.76
4036,41.79,-72.79
4037,44.66,-72.41
4038,42.8,-78.29
4039,42.97,-77.88
4040,42.4,-76.71
4041,41.81,-75.0
4042,45.01,-71.32
4043,44.84,-72.4
4044,45.54,-69.8
4045,45.31,-67.52
4046,45.15,-68.24
4047,47.27,-68.26
4048,47.25,-68.18
4049,43.2,-78.01
4050,41.26,-81.18
4051,41.33,-80.17
4052,42.39,-77.78
4053,42.02,-75.66
4054,42.84,-71.03
4055,41.41,-80.2
4056,41.84,-76.7
4057,42.69,-76.34
4058,41.41,-75.04
4059,41.22,-80.65
4060,41.73,-80.4
4061,41.81,-80.28
4062,41.54,-71.25
4063,41.41,-80.02
4064,42.37,-78.28
4065,41.76,-77.26
4066,42.18,-76.26
4067,42.98,-74.35
4068,41.63,-76.07
4069,42.31,-76.26
4070,41.03,-80.89
4071,42.65,-74.05
4072,41.35,-80.16
4073,41.41,-71.81
4074,43.35,-75.65
4075,41.41,-71.46
4076,43.18,-73.56
4077,43.29,-78.67
4078,38.41,-78.98
4079,40.0,-75.97
4080,40.24,-80.59
4081,38.62,-81.95
4082,39.37,-81.99
4083,38.54,-81.98
4084,38.01,-80.05
4085,38.26,-78.46
4086,38.76,-80.69
4087,37.17,-81.21
4088,38.91,-78.51
4089,39.25,-77.6
4090,38.72,-78.46
4091,37.01,-81.54
4092,42.0,-79.02
4093,37.93,-79.98
4094,38.67,-75.68
4095,38.89,-75.36
4096,39.74,-75.42
4097,38.57,-75.86
4098,39.69,-74.81
4099,38.82,-75.34
4100,38.61,-75.86
4101,38.63,-75.85
4102,40.09,-74.45
4103,39.23,-78.5
4104,38.47,-76.74
4105,39.69,-74.91
4106,39.04,-82.19
4107,40.79,-77.37
4108,40.57,-77.85
4109,41.14,-79.11
4110,38.46,-78.17
4111,38.68,-78.04
4112,38.45,-78.32
4113,39.85,-75.59
4114,38.57,-75.3
4115,39.3,-76.09
4116,38.67,-75.96
4117,40.38,-74.82
4118,38.66,-76.14
4119,38.87,-82.64
4120,39.54,-78.56
4121,39.1,-82.65
4122,41.36,-79.78
4123,40.98,-78.3
4124,39.62,-79.12
4125,39.35,-82.52
4126,41.4,-78.66
4127,40.39,-79.51
4128,40.65,-78.5
4129,39.0,-82.55
4130,38.78,-79.97
4131,39.8,-74.29
4132,38.24,-80.8
4133,39.45,-79.17
4134,40.59,-81.39
4135,40.02,-76.64
4136,38.58,-76.13
4137,38.83,-80.28
4138,40.72,-77.36
4139,40.21,-76.38
4140,38.96,-80.27
4141,39.14,-75.72
4142,39.16,-74.7
4143,40.5,-74.91
4144,39.36,-75.2
4145,39.68,-74.54
4146,39.76,-74.87
4147,39.03,-75.5
4148,38.77,-75.32
4149,38.42,-75.98
4150,38.03,-75.86
4151,39.68,-74.76
4152,40.18,-76.48
4153,39.37,-77.67
4154,39.21,-83.04
4155,39.33,-77.14
4156,39.4,-75.3
4157,39.93,-76.11
4158,39.63,-77.19
4159,39.27,-77.09
4160,39.04,-76.09
4161,38.33,-76.69
4162,40.1,-76.19
4163,37.59,-80.4
4164,38.27,-78.31
4165,40.26,-80.55
4166,38.88,-81.35
4167,38.79,-80.37
4168,39.37,-81.13
4169,38.65,-76.88
4170,39.27,-79.77
4171,39.73,-81.83
4172,39.46,-79.63
4173,37.82,-80.91
4174,40.03,-76.89
4175,40.34,-74.75
4176,38.76,-80.59
4177,40.13,-76.95
4178,38.17,-83.08
4179,38.78,-80.37
4180,40.25,-79.56
4181,40.88,-79.7
4182,39.0,-76.61
4183,40.33,-76.16
4184,37.44,-80.98
4185,38.1,-80.21
4186,39.4,-79.88
4187,40.52,-81.1
4188,40.65,-78.49
4189,38.9,-77.55
4190,38.54,-78.58
4191,39.28,-79.65
4192,40.66,-79.36
4193,36.83,-82.16
4194,38.37,-80.01
4195,38.61,-81.41
4196,40.03,-80.39
4197,40.68,-80.35
4198,38.69,-81.02
4199,39.48,-81.88
4200,40.24,-79.12
4201,39.46,-80.93
4202,39.96,-81.6
4203,36.78,-82.27
4204,38.03,-80.43
4205,40.59,-79.58
4206,39.76,-81.29
4207,39.12,-77.53
4208,40.06,-78.14
4209,39.28,-80.16
4210,38.91,-82.39
4211,38.44,-76.56
4212,37.63,-80.71
4213,40.13,-80.29
4214,39.42,-81.01
4215,39.88,-81.19
4216,40.07,-77.21
4217,39.68,-80.27
4218,39.96,-76.63
4219,39.92,-80.64
4220,39.44,-79.32
4221,40.56,-74.95
4222,39.63,-77.89
4223,38.88,-82.52
4224,38.95,-81.92
4225,38.81,-76.54
4226,39.29,-80.5
4227,38.39,-82.12
4228,40.04,-81.51
4229,39.21,-76.14
4230,39.47,-77.87
4231,39.17,-75.92
4232,38.52,-75.21
4233,38.5,-75.44
4234,38.77,-81.99
4235,40.82,-77.71
4236,37.94,-83.1
4237,39.48,-82.48
4238,39.03,-82.93
4239,39.65,-82.52
4240,38.12,-79.31
4241,38.22,-79.35
4242,39.09,-78.11
4243,40.14,-77.17
4244,40.57,-77.33
4245,36.89,-80.87
4246,38.33,-75.54
4247,38.59,-75.74
4248,39.6,-75.85
4249,38.59,-75.43
4250,38.42,-75.51
4251,41.2,-77.21
4252,39.82,-76.88
4253,41.28,-78.69
4254,39.0,-82.79
4255,38.45,-78.19
4256,39.93,-78.15
4257,41.13,-79.4
4258,41.56,-77.69
4259,40.03,-78.61
4260,41.09,-78.93
4261,39.24,-77.01
4262,38.98,-81.52
4263,40.69,-80.77
4264,39.14,-79.91
4265,38.96,-77.56
4266,38.33,-78.39
4267,38.98,-79.92
4268,40.69,-77.07
4269,40.22,-76.5
4270,40.56,-74.63
4271,41.06,-79.22
4272,40.84,-79.77
4273,38.01,-75.76
4274,38.18,-75.8
4275,38.96,-75.62
4276,39.98,-79.28
4277,42.03,-78.6
4278,40.69,-74.6
4279,39.69,-77.13
4280,39.47,-74.47
4281,40.4,-76.78
4282,41.22,-79.61
4283,40.02,-79.38
4284,39.82,-77.29
4285,40.43,-75.22
4286,38.92,-75.69
4287,38.4,-75.76
4288,39.36,-75.77
4289,40.69,-81.14
4290,38.46,-75.89
4291,39.22,-77.13
4292,40.4,-78.16
4293,40.12,-76.08
4294,38.78,-78.67
4295,40.28,-76.55
4296,40.89,-77.09
4297,40.4,-79.35
4298,39.23,-81.51
4299,36.76,-82.25
4300,39.09,-81.48
4301,38.3,-83.09
4302,38.77,-81.73
4303,38.89,-81.44
4304,39.54,-81.19
4305,37.18,-80.26
4306,41.02,-76.87
4307,38.84,-81.55
4308,39.08,-80.93
4309,37.91,-83.72
4310,38.86,-81.67
4311,38.52,-83.07
4312,38.89,-81.71
4313,38.3,-83.55
4314,38.96,-81.36
4315,37.09,-81.14
4316,38.81,-78.69
4317,36.96,-81.53
4318,37.61,-80.5
4319,38.67,-80.57
4320,38.54,-78.84
4321,40.14,-77.28
4322,36.67,-81.78
4323,37.79,-80.5
4324,38.25,-82.74
4325,38.48,-75.89
4326,38.43,-77.16
4327,39.3,-74.73
4328,39.29,-74.73
4329,38.08,-75.57
4330,38.45,-75.36
4331,38.45,-75.48
4332,39.7,-82.47
4333,38.37,-75.39
4334,38.36,-75.48
4335,39.78,-74.62
4336,38.48,-75.75
4337,38.25,-75.61
4338,39.36,-74.76
4339,40.14,-74.35
4340,38.76,-77.71
4341,38.52,-77.82
4342,38.68,-77.73
4343,38.54,-77.8
4344,38.4,-75.35
4345,40.18,-74.31
4346,39.8,-74.65
4347,38.73,-75.43
4348,39.05,-79.4
4349,38.92,-78.44
4350,41.03,-76.48
4351,39.26,-75.7
4352,38.92,-75.37
4353,38.86,-75.39
4354,39.92,-76.85
4355,41.27,-76.91
4356,39.13,-77.42
4357,39.21,-75.93
4358,38.59,-80.02
4359,39.87,-78.73
4360,40.67,-74.99
4361,41.28,-78.2
4362,38.4,-76.96
4363,40.41,-81.48
4364,41.15,-77.87
4365,37.27,-80.47
4366,39.16,-78.79
4367,39.72,-81.67
4368,39.36,-77.66
4369,39.74,-77.93
4370,38.96,-79.6
4371,39.68,-78.14
4372,40.61,-76.01
4373,37.12,-80.25
4374,40.73,-76.58
4375,38.14,-78.53
4376,39.14,-76.85
4377,40.4,-74.01
4378,41.24,-78.11
4379,41.36,-78.03
4380,40.13,-81.61
4381,41.24,-78.65
4382,40.7,-77.92
4383,36.56,-82.89
4384,41.47,-79.08
4385,38.88,-79.89
4386,38.94,-79.19
4387,39.67,-78.58
4388,36.42,-83.2
4389,36.63,-83.05
4390,40.72,-77.12
4391,40.75,-77.75
4392,40.48,-80.73
4393,37.38,-80.09
4394,41.24,-77.14
4395,39.72,-74.38
4396,39.35,-74.88
4397,39.91,-76.74
4398,39.32,-75.09
4399,40.14,-77.76
4400,39.94,-75.75
4401,39.62,-79.39
4402,39.99,-78.71
4403,38.92,-77.8
4404,38.82,-77.95
4405,38.73,-78.0
4406,39.08,-78.73
4407,41.17,-76.41
4408,40.96,-76.57
4409,39.87,-78.42
4410,39.94,-77.09
4411,41.15,-76.47
4412,40.07,-77.66
4413,40.09,-77.62
4414,39.28,-77.36
4415,37.63,-80.36
4416,39.56,-78.25
4417,40.49,-77.05
4418,40.49,-74.71
4419,39.51,-78.54
4420,38.73,-79.01
4421,39.54,-78.57
4422,40.65,-76.79
4423,40.67,-79.54
4424,40.15,-76.8
4425,36.95,-80.91
4426,36.36,-82.78
4427,35.45,-80.29
4428,35.03,-80.21
4429,35.25,-80.49
4430,36.29,-78.24
4431,36.08,-78.17
4432,33.97,-82.05
4433,35.36,-79.56
4434,33.74,-85.26
4435,33.92,-82.26
4436,33.78,-85.25
4437,35.07,-80.84
4438,36.78,-78.63
4439,33.24,-85.48
4440,33.12,-86.19
4441,34.7,-82.03
4442,35.35,-80.34
4443,33.62,-85.3
4444,32.96,-85.91
4445,36.55,-78.86
4446,34.43,-82.12
4447,33.31,-85.29
4448,33.02,-83.71
4449,33.21,-85.65
4450,33.48,-85.12
4451,34.09,-84.65
4452,34.47,-81.54
4453,33.34,-85.26
4454,33.24,-85.5
4455,34.28,-81.28
4456,38.41,-77.74
4457,33.33,-85.62
4458,34.61,-81.84
4459,34.61,-81.27
4460,34.98,-81.72
4461,33.75,-84.8
4462,34.73,-83.66
4463,37.12,-79.24
4464,35.62,-79.15
4465,33.26,-85.63
4466,37.18,-78.32
4467,33.51,-85.85
4468,34.48,-84.02
4469,33.1,-85.83
4470,35.85,-79.77
4471,34.55,-81.08
4472,34.57,-81.48
4473,33.35,-85.61
4474,33.93,-82.46
4475,34.42,-82.09
4476,34.59,-81.36
4477,35.42,-80.12
4478,36.64,-78.8
4479,35.46,-79.66
4480,35.45,-78.88
4481,35.46,-79.71
4482,35.88,-78.56
4483,34.6,-83.93
4484,36.01,-78.3
4485,34.68,-81.22
4486,37.16,-78.07
4487,35.67,-80.12
4488,36.86,-78.36
4489,35.11,-80.38
4490,35.24,-80.37
4491,35.25,-80.2
4492,34.94,-80.41
4493,33.78,-85.16
4494,35.24,-80.33
4495,35.12,-80.11
4496,36.14,-79.35
4497,36.2,-78.39
4498,36.18,-79.34
4499,37.34,-75.93
4500,34.13,-80.01
4501,34.39,-79.49
4502,34.36,-79.28
4503,37.46,-75.96
4504,32.58,-84.01
4505,32.85,-80.97
4506,31.4,-81.71
4507,37.7,-77.17
4508,35.08,-78.86
4509,34.99,-79.4
4510,37.27,-79.14
4511,37.64,-77.1
4512,37.74,-75.62
4513,32.79,-81.1
4514,33.53,-80.88
4515,30.46,-82.7
4516,30.5,-82.77
4517,36.63,-77.43
4518,29.85,-81.87
4519,34.86,-77.2
4520,33.88,-79.83
4521,34.77,-80.83
4522,34.82,-81.97
4523,36.95,-77.4
4524,33.51,-81.03
4525,36.75,-77.96
4526,33.72,-82.44
4527,34.49,-83.88
4528,36.89,-78.7
4529,33.51,-85.85
4530,37.67,-77.9
4531,35.46,-80.44
4532,33.84,-80.98
4533,36.91,-76.77
4534,31.6,-82.32
4535,33.91,-79.54
4536,36.17,-79.36
4537,33.02,-79.59
4538,35.36,-79.09
4539,33.62,-80.86
4540,37.99,-76.73
4541,36.97,-76.62
4542,37.82,-76.45
4543,37.93,-77.96
4544,33.06,-83.4
4545,34.92,-80.1
4546,35.29,-79.71
4547,38.12,-76.92
4548,34.87,-79.88
4549,34.44,-80.04
4550,34.89,-80.12
4551,33.41,-81.41
4552,36.08,-81.26
4553,34.5,-78.41
4554,32.76,-80.96
4555,34.41,-77.79
4556,35.19,-78.24
4557,33.26,-80.06
4558,33.62,-79.79
4559,34.49,-79.63
4560,35.41,-76.3
4561,34.88,-76.48
4562,36.4,-76.19
4563,35.76,-76.4
4564,35.57,-75.98
4565,34.88,-76.48
4566,35.75,-76.65
4567,35.63,-76.52
4568,35.64,-76.26
4569,35.59,-76.41
4570,36.14,-76.69
4571,30.55,-82.52
4572,31.02,-81.99
4573,35.31,-77.72
4574,35.61,-76.02
4575,30.55,-81.54
4576,35.73,-76.57
4577,35.08,-78.86
4578,35.06,-76.82
4579,29.97,-82.32
4580,35.3,-76.59
4581,34.48,-77.66
4582,32.17,-81.1
4583,30.96,-82.15
4584,34.13,-77.89
4585,30.37,-82.44
4586,30.24,-82.38
4587,35.39,-76.13
4588,35.54,-76.33
4589,36.31,-76.22
4590,30.16,-81.89
4591,30.56,-81.58
4592,34.27,-77.96
4593,35.78,-76.65
4594,36.31,-75.94
4595,35.8,-76.1
4596,35.24,-76.57
4597,35.95,-75.83
4598,30.06,-82.29
4599,35.78,-75.9
4600,34.1,-79.43
4601,34.71,-77.78
4602,36.45,-75.85
4603,35.71,-76.2
4604,34.33,-78.01
4605,30.13,-82.26
4606,36.37,-76.28
4607,30.01,-82.42
4608,34.93,-76.37
4609,35.87,-77.17
4610,36.67,-77.55
4611,35.72,-77.02
4612,36.63,-76.85
4613,36.86,-76.68
4614,34.99,-78.1
4615,35.17,-79.54
4616,36.57,-76.92
4617,36.38,-78.65
4618,34.8,-77.64
4619,30.05,-81.95
4620,32.92,-81.12
4621,35.42,-77.85
4622,37.81,-77.27
4623,35.7,-78.39
4624,34.66,-80.7
4625,34.88,-76.38
4626,37.57,-79.02
4627,35.15,-81.08
4628,36.19,-79.25
4629,34.26,-79.34
4630,34.69,-80.53
4631,36.92,-78.71
4632,33.91,-81.98
4633,33.76,-81.43
4634,35.6,-79.5
4635,37.67,-76.59
4636,34.33,-78.96
4637,35.53,-79.1
4638,35.5,-78.28
4639,36.63,-78.97
4640,37.83,-78.47
4641,37.39,-78.23
4642,36.02,-76.48
4643,31.41,-82.39
4644,35.12,-77.55
4645,35.13,-77.39
4646,32.6,-80.73
4647,35.52,-79.81
4648,31.49,-82.25
4649,33.7,-79.63
4650,35.24,-80.0
4651,35.04,-80.32
4652,34.78,-80.24
4653,36.02,-79.5
4654,35.85,-81.12
4655,33.02,-85.68
4656,33.65,-82.07
4657,33.86,-82.0
4658,33.95,-82.1
4659,36.28,-79.76
4660,37.32,-77.76
4661,34.45,-83.97
4662,34.94,-80.84
4663,37.03,-78.75
4664,36.7,-78.93
4665,34.8,-83.04
4666,37.48,-79.06
4667,36.83,-79.79
4668,36.72,-78.32
4669,33.37,-85.23
4670,34.75,-82.67
4671,35.19,-80.09
4672,35.74,-80.18
4673,34.09,-82.25
4674,37.62,-79.03
4675,34.31,-83.17
4676,34.77,-80.84
4677,35.62,-78.51
4678,33.32,-85.42
4679,33.9,-83.66
4680,34.05,-82.81
4681,35.4,-80.93
4682,33.51,-85.85
4683,34.93,-81.39
4684,37.15,-78.53
4685,34.5,-82.37
4686,37.36,-78.42
4687,35.78,-80.36
4688,38.19,-77.87
4689,37.97,-78.27
4690,36.38,-78.64
4691,36.2,-78.9
4692,34.8,-79.98
4693,36.11,-76.49
4694,36.77,-76.82
4695,31.81,-82.63
4696,34.55,-78.85
4697,35.18,-78.09
4698,37.7,-78.8
4699,30.18,-81.9
4700,31.24,-83.21
4701,30.61,-81.47
4702,30.57,-81.75
4703,29.96,-81.95
4704,29.85,-81.89
4705,33.17,-79.22
4706,30.1,-82.29
4707,36.08,-77.08
4708,35.75,-77.07
4709,35.34,-76.98
4710,30.49,-81.81
4711,30.17,-82.49
4712,30.57,-82.42
4713,30.5,-81.56
4714,35.11,-76.89
4715,33.61,-79.48
4716,32.61,-80.53
4717,33.66,-80.06
4718,35.94,-76.79
4719,30.76,-81.98
4720,31.26,-83.2
4721,30.65,-81.99
4722,30.22,-81.95
4723,33.56,-79.63
4724,34.92,-78.17
4725,29.88,-82.08
4726,33.66,-79.38
4727,31.3,-82.32
4728,35.85,-77.87
4729,36.91,-76.84
4730,33.01,-79.82
4731,35.14,-78.57
4732,29.97,-82.25
4733,34.32,-80.19
4734,30.16,-82.43
4735,33.29,-79.73
4736,31.23,-82.48
4737,34.26,-78.78
4738,34.84,-77.3
4739,30.93,-81.79
4740,30.14,-82.19
